432	понравилась	понравиться	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@mm1999m-words#@mm1999m#175.092#175.341
433	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mm1999m-words#@mm1999m#175.341#175.59
434	до	до	ADP	_	_	_	_	_	@mm1999m-words#@mm1999m#175.59#175.839
435	сих	сей	DET	_	Case=Gen|Number=Plur	_	_	_	@mm1999m-words#@mm1999m#175.839#176.088
436	пор	пора	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@mm1999m-words#@mm1999m#176.088#176.337
437	её	она	PRON	_	Case=Gen|Gender=Fem|Number=Sing|Person=3	_	_	_	@mm1999m-words#@mm1999m#176.337#176.586
438	очень	очень	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#176.586#176.835
439	сильно	сильно	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#176.835#177.084
440	люблю	любить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mm1999m-words#@mm1999m#177.084#177.35
441	и	и	CCONJ	_	_	_	_	_	@mm1999m-words#@mm1999m#177.59#177.841
442	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mm1999m-words#@mm1999m#177.841#178.092
443	написал	написать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1999m-words#@mm1999m#178.092#178.343
444	ему	он	PRON	_	Case=Dat|Gender=Masc|Number=Sing|Person=3	_	_	_	@mm1999m-words#@mm1999m#178.343#178.594
445	в	в	ADP	_	_	_	_	_	@mm1999m-words#@mm1999m#178.594#178.845
446	твиттере	твиттер	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#178.845#179.096
447	да	да	PART	_	_	_	_	_	@mm1999m-words#@mm1999m#179.096#179.347
448	о	о	ADP	_	_	_	_	_	@mm1999m-words#@mm1999m#179.347#179.598
449	том	то	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#179.598#179.849
450	что	что	SCONJ	_	_	_	_	_	@mm1999m-words#@mm1999m#179.849#180.1
451	песня	песня	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#180.1#180.351
452	супер	супер	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#180.351#180.61
453	и	и	CCONJ	_	_	_	_	_	@mm1999m-words#@mm1999m#181.01#181.342
454	теперь	теперь	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#181.342#181.674
455	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@mm1999m-words#@mm1999m#181.674#182.006
456	здесь	здесь	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#182.006#182.34
457	потом	потом	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#186.02#186.274
458	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@mm1999m-words#@mm1999m#186.274#186.528
459	уже	уже	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#186.528#186.782
460	ну	ну	PART	_	_	_	_	_	@mm1999m-words#@mm1999m#186.782#187.036
461	как	как	SCONJ	_	_	_	_	_	@mm1999m-words#@mm1999m#187.036#187.29
462	потом	потом	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#187.29#187.544
463	что	что	PRON	_	Case=Acc	_	_	_	@mm1999m-words#@mm1999m#187.544#187.798
464	н…	н…	PART	_	_	_	_	_	@mm1999m-words#@mm1999m#187.798#188.052
465	ну	ну	PART	_	_	_	_	_	@mm1999m-words#@mm1999m#188.052#188.306
466	неважно	неважный	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#188.306#188.56
467	что	что	SCONJ	_	_	_	_	_	@mm1999m-words#@mm1999m#188.56#188.814
468	потом	потом	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#188.814#189.068
469	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1999m-words#@mm1999m#189.068#189.33
470	так	так	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#190.47#190.79
471	вот	вот	PART	_	_	_	_	_	@mm1999m-words#@mm1999m#190.79#191.11
472	Кристиан	Кристиан	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#191.11#191.62
473	к…	к…	X	_	_	_	_	_	@mm1999m-words#@mm1999m#191.62#192.13
474	кстати	кстати	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#192.13#192.64
475	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mm1999m-words#@mm1999m#193.33#193.706
476	всё	весь	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#193.706#194.082
477	время	время	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#194.082#194.458
478	путаю	путать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mm1999m-words#@mm1999m#194.458#194.834
479	эээ	эээ	INTJ	_	_	_	_	_	@mm1999m-words#@mm1999m#194.834#195.21
480	ударения	ударение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#195.21#195.522
481	в	в	ADP	_	_	_	_	_	@mm1999m-words#@mm1999m#195.522#195.834
482	его	его	DET	_	_	_	_	_	@mm1999m-words#@mm1999m#195.834#196.146
483	имени	имя	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#196.146#196.458
484	потому	потому	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#196.458#196.77
485	что	что	SCONJ	_	_	_	_	_	@mm1999m-words#@mm1999m#196.77#197.082
486	раньше	рано	ADV	_	Degree=Cmp	_	_	_	@mm1999m-words#@mm1999m#197.082#197.394
487	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mm1999m-words#@mm1999m#197.394#197.706
488	называл	называть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1999m-words#@mm1999m#197.706#198.018
489	Кристьян	Кристьян	PROPN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#198.018#198.33
490	ну	ну	PART	_	_	_	_	_	@mm1999m-words#@mm1999m#198.36#198.736
491	потому	потому	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#198.736#199.112
492	что	что	SCONJ	_	_	_	_	_	@mm1999m-words#@mm1999m#199.112#199.488
493	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#199.488#199.864
494	как-то	как-то	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#199.864#200.24
495	более	более	ADV	_	Degree=Cmp	_	_	_	@mm1999m-words#@mm1999m#200.24#200.616
496	привычнее	привычный	ADV	_	Degree=Cmp	_	_	_	@mm1999m-words#@mm1999m#200.616#200.992
497	но	но	CCONJ	_	_	_	_	_	@mm1999m-words#@mm1999m#200.992#201.368
498	ударение	ударение	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#201.368#201.744
499	всегда	всегда	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#201.744#202.12
500	идёт	идти	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mm1999m-words#@mm1999m#202.12#202.496
501	на	на	ADP	_	_	_	_	_	@mm1999m-words#@mm1999m#202.496#202.872
502	а	а	CCONJ	_	_	_	_	_	@mm1999m-words#@mm1999m#202.872#203.25
503	Кристиан	Кристиан	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#203.27#204.13
504	Кристиан	Кристиан	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#205.51#205.856
505	так	так	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#205.856#206.202
506	вот	вот	PART	_	_	_	_	_	@mm1999m-words#@mm1999m#206.202#206.55
507	скажите	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@mm1999m-words#@mm1999m#206.79#207.074
508	нам	мы	PRON	_	Case=Dat|Number=Plur|Person=1	_	_	_	@mm1999m-words#@mm1999m#207.074#207.358
509	Кристиан	Кристиан	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#207.358#207.642
510	скажите	сказать	VERB	_	Aspect=Perf|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@mm1999m-words#@mm1999m#207.642#207.926
511	нам	мы	PRON	_	Case=Dat|Number=Plur|Person=1	_	_	_	@mm1999m-words#@mm1999m#207.926#208.21
512	пожалуйста	пожалуйста	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#208.21#208.494
513	как	как	SCONJ	_	_	_	_	_	@mm1999m-words#@mm1999m#208.494#208.778
514	вам	вы	PRON	_	Case=Dat|Number=Plur|Person=2	_	_	_	@mm1999m-words#@mm1999m#208.778#209.062
515	выступалось	выступать	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Pass	_	_	_	@mm1999m-words#@mm1999m#209.062#209.346
516	на	на	ADP	_	_	_	_	_	@mm1999m-words#@mm1999m#209.346#209.63
517	евровидении	евровидение	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#209.63#209.914
518	и	и	CCONJ	_	_	_	_	_	@mm1999m-words#@mm1999m#209.914#210.198
519	какие	какой	DET	_	Case=Nom|Number=Plur	_	_	_	@mm1999m-words#@mm1999m#210.198#210.482
520	у	у	ADP	_	_	_	_	_	@mm1999m-words#@mm1999m#210.482#210.766
521	вас	вы	PRON	_	Case=Gen|Number=Plur|Person=2	_	_	_	@mm1999m-words#@mm1999m#210.766#211.05
522	впечатления	впечатление	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	_	_	_	@mm1999m-words#@mm1999m#211.05#211.334
523	и	и	CCONJ	_	_	_	_	_	@mm1999m-words#@mm1999m#211.334#211.618
524	как	как	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#211.618#211.902
525	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@mm1999m-words#@mm1999m#211.902#212.186
526	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#212.186#212.47
527	туда	туда	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#212.47#212.754
528	попали	попасть	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1999m-words#@mm1999m#212.754#213.04
529	потому	потому	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#213.13#213.352
530	что	что	SCONJ	_	_	_	_	_	@mm1999m-words#@mm1999m#213.352#213.574
531	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@mm1999m-words#@mm1999m#213.574#213.796
532	до	до	ADP	_	_	_	_	_	@mm1999m-words#@mm1999m#213.796#214.018
533	сих	сей	DET	_	Case=Gen|Number=Plur	_	_	_	@mm1999m-words#@mm1999m#214.018#214.24
534	пор	пора	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@mm1999m-words#@mm1999m#214.24#214.462
535	в	в	ADP	_	_	_	_	_	@mm1999m-words#@mm1999m#214.462#214.684
536	шоке	шок	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#214.684#214.91
537	да	да	PART	_	_	_	_	_	@mm1999m-words#@mm1999m#218.68#219.07
538	всегда	всегда	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#219.35#219.644
539	пожалуйста	пожалуйста	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#219.644#219.938
540	всё	все	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#219.938#220.232
541	для	для	ADP	_	_	_	_	_	@mm1999m-words#@mm1999m#220.232#220.526
542	вас	вы	PRON	_	Case=Gen|Number=Plur|Person=2	_	_	_	@mm1999m-words#@mm1999m#220.526#220.82
543	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#258.42#258.806
544	ни	ни	PART	_	_	_	_	_	@mm1999m-words#@mm1999m#258.806#259.192
545	одной	один	NUM	_	Case=Gen|Gender=Fem	_	_	_	@mm1999m-words#@mm1999m#259.192#259.578
546	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#259.578#259.964
547	ни	ни	PART	_	_	_	_	_	@mm1999m-words#@mm1999m#259.964#260.35
548	одной	один	NUM	_	Case=Gen|Gender=Fem	_	_	_	@mm1999m-words#@mm1999m#260.35#260.74
549	выиграл	выиграть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1999m-words#@mm1999m#277.52#278.03
550	а	а	CCONJ	_	_	_	_	_	@mm1999m-words#@mm1999m#279.59#279.88
551	да	да	PART	_	_	_	_	_	@mm1999m-words#@mm1999m#279.88#280.17
552	точно	точно	PART	_	_	_	_	_	@mm1999m-words#@mm1999m#280.36#280.833
553	хоть	хоть	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#280.833#281.306
554	где-то	где-то	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#281.306#281.78
555	для	для	ADP	_	_	_	_	_	@mm1999m-words#@mm1999m#287.58#287.857
556	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@mm1999m-words#@mm1999m#287.857#288.134
557	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@mm1999m-words#@mm1999m#288.134#288.411
558	всегда	всегда	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#288.411#288.688
559	победитель	победитель	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#288.688#288.965
560	знай	знать	VERB	_	Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@mm1999m-words#@mm1999m#288.965#289.242
561	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#289.242#289.52
562	разбить	разбить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@mm1999m-words#@mm1999m#293.01#293.41
563	ну	ну	PART	_	_	_	_	_	@mm1999m-words#@mm1999m#295.1#295.383
564	да	да	PART	_	_	_	_	_	@mm1999m-words#@mm1999m#295.383#295.666
565	кстати	кстати	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#295.666#295.95
566	интересный	интересный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#296.32#296.705
567	факт	факт	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#296.705#297.09
568	лайфньюз	лайфньюз	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#297.43#297.807
569	самая	самый	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#297.807#298.184
570	жёлтая	жёлтый	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#298.184#298.561
571	пресса	пресса	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#298.561#298.938
572	в...	в...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#298.938#299.315
573	которая	который	PRON	_	Case=Nom	_	_	_	@mm1999m-words#@mm1999m#299.315#299.692
574	существует	существовать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mm1999m-words#@mm1999m#299.692#300.069
575	только	только	PART	_	_	_	_	_	@mm1999m-words#@mm1999m#300.069#300.446
576	в	в	ADP	_	_	_	_	_	@mm1999m-words#@mm1999m#300.446#300.823
577	России	Россия	PROPN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#300.823#301.2
578	опубликовали	опубликовать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1999m-words#@mm1999m#301.2#301.577
579	интервью	интервью	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#301.577#301.954
580	где	где	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#301.954#302.331
581	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@mm1999m-words#@mm1999m#302.331#302.708
582	ээ	ээ	INTJ	_	_	_	_	_	@mm1999m-words#@mm1999m#302.708#303.085
583	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mm1999m-words#@mm1999m#303.085#303.462
584	о	о	ADP	_	_	_	_	_	@mm1999m-words#@mm1999m#303.462#303.839
585	том	то	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#303.839#304.216
586	что	что	SCONJ	_	_	_	_	_	@mm1999m-words#@mm1999m#304.216#304.593
587	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@mm1999m-words#@mm1999m#304.593#304.97
588	разобьёт	разбить	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@mm1999m-words#@mm1999m#304.97#305.35
589	эээ	эээ	INTJ	_	_	_	_	_	@mm1999m-words#@mm1999m#307.1#307.433
590	статуэтку	статуэтка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#307.433#307.766
591	ну	ну	PART	_	_	_	_	_	@mm1999m-words#@mm1999m#307.766#308.099
592	какую	какой	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#308.099#308.432
593	статуэтку	статуэтка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#308.432#308.765
594	ну	ну	PART	_	_	_	_	_	@mm1999m-words#@mm1999m#308.765#309.098
595	приз	приз	ADP	_	_	_	_	_	@mm1999m-words#@mm1999m#309.098#309.431
596	который	который	PRON	_	Case=Nom	_	_	_	@mm1999m-words#@mm1999m#309.431#309.764
597	даётся	даваться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@mm1999m-words#@mm1999m#309.764#310.097
598	за	за	ADP	_	_	_	_	_	@mm1999m-words#@mm1999m#310.097#310.43
599	евровидение	евровидение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#310.43#310.763
600	в	в	ADP	_	_	_	_	_	@mm1999m-words#@mm1999m#310.763#311.096
601	Москве	Москва	PROPN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#311.096#311.44
602	но...	но...	CCONJ	_	_	_	_	_	@mm1999m-words#@mm1999m#316.33#316.689	@mm1999m-words#@mm1999m#311.72#312.485
603	но	но	CCONJ	_	_	_	_	_	@mm1999m-words#@mm1999m#316.33#316.689
604	лайфньюз	лайфньюз	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#316.689#317.048
605	вырезали	вырезать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1999m-words#@mm1999m#317.048#317.407
606	всё	все	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#317.407#317.766
607	то	то	SCONJ	_	_	_	_	_	@mm1999m-words#@mm1999m#317.766#318.125
608	что	что	PRON	_	Case=Nom	_	_	_	@mm1999m-words#@mm1999m#318.125#318.484
609	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1999m-words#@mm1999m#318.484#318.843
610	после	после	ADP	_	_	_	_	_	@mm1999m-words#@mm1999m#318.843#319.202
611	сказано	сказать	VERB	_	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@mm1999m-words#@mm1999m#319.202#319.561
612	потому	потому	ADV	_	Degree=Pos	_	_	_	@mm1999m-words#@mm1999m#319.561#319.92
613	что	что	SCONJ	_	_	_	_	_	@mm1999m-words#@mm1999m#319.92#320.279
614	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#320.279#320.638
615	была	быть	AUX	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1999m-words#@mm1999m#320.638#320.997
616	шутка	шутка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#320.997#321.36
617	но	но	CCONJ	_	_	_	_	_	@mm1999m-words#@mm1999m#321.37#321.652
618	при	при	ADP	_	_	_	_	_	@mm1999m-words#@mm1999m#321.652#321.934
619	этом	это	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#321.934#322.216
620	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@mm1999m-words#@mm1999m#322.216#322.498
621	решили	решить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1999m-words#@mm1999m#322.498#322.78
622	захайпить	захайпить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@mm1999m-words#@mm1999m#322.78#323.062
623	и	и	CCONJ	_	_	_	_	_	@mm1999m-words#@mm1999m#323.062#323.344
624	оставить	оставить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@mm1999m-words#@mm1999m#323.344#323.626
625	ту	тот	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#323.626#323.908
626	фразу	фраза	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#323.908#324.19
627	которая	который	PRON	_	Case=Nom	_	_	_	@mm1999m-words#@mm1999m#324.19#324.472
628	была	быть	AUX	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1999m-words#@mm1999m#324.472#324.754
629	нужна	нужный	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@mm1999m-words#@mm1999m#324.754#325.036
630	им	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@mm1999m-words#@mm1999m#325.036#325.32
631	Кристиан	Кристиан	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#325.39#325.763
632	скажите	сказать	VERB	_	Aspect=Perf|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@mm1999m-words#@mm1999m#325.763#326.136
633	какой	какой	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#326.136#326.509
634	ваш	ваш	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#326.509#326.882
635	а	а	CCONJ	_	_	_	_	_	@mm1999m-words#@mm1999m#326.882#327.255
636	кто	кто	PRON	_	Case=Nom	_	_	_	@mm1999m-words#@mm1999m#327.255#327.628
637	ваш	ваш	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#327.628#328.001
638	любимый	любимый	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#328.001#328.374
639	исполнитель	исполнитель	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#328.374#328.747
640	или	или	CCONJ	_	_	_	_	_	@mm1999m-words#@mm1999m#328.747#329.12
641	ээ	ээ	INTJ	_	_	_	_	_	@mm1999m-words#@mm1999m#329.12#329.493
642	группа	группа	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#329.493#329.866
643	?	?	PUNCT	_	_	_	_	_	@mm1999m-words#@mm1999m#329.866#330.25
644	да	да	CCONJ	_	_	_	_	_	@mm1999m-words#@mm1999m#330.25#330.5
645	и	и	PART	_	_	_	_	_	@mm1999m-words#@mm1999m#330.5#330.75
646	группа	группа	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#330.75#331.0
647	за	за	ADP	_	_	_	_	_	@mm1999m-words#@mm1999m#341.19#341.49
648	одну	один	NUM	_	Case=Acc|Gender=Fem	_	_	_	@mm1999m-words#@mm1999m#341.49#341.79
649	секунду	секунда	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#341.79#342.09
650	мгм	мгм	INTJ	_	_	_	_	_	@mm1999m-words#@mm1999m#345.16#345.59
651	Алессия	Алессия	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#355.83#356.175
652	Кара	Кара	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#356.175#356.52
